z mb dmb x1 dx1 c dc l b true_mb true_x1 true_c
1.746237054128865207e-01 2.035755613925400453e+01 1.442658114235984002e-01 -2.801155296120222404e-02 3.204089079972896603e-01 -3.970777947823204979e-02 4.404135821199441775e-02 2.646986096117576626e+00 -1.130716829515350907e+00 2.011190910000110676e+01 -1.544175631384595571e-01 -3.648767619913673155e-02
1.102865921646638103e+00 2.493432908825087679e+01 1.181207433960389103e-01 -9.434435549655989517e-01 4.824824393434951064e-02 -1.316204076065531983e-02 5.349805670694190995e-02 3.161719369576722061e-01 3.520568309808883023e-01 2.483978515331245873e+01 -8.727568308809233733e-01 2.244041206339482397e-03
1.077641672570009312e+00 2.499408979035935374e+01 9.315375840735318214e-02 1.462850961224356983e+00 2.127067388111255064e-01 6.742696595893687972e-03 4.743590647671294680e-02 4.480529528643931059e+00 7.695469123545328749e-01 2.473931160498573689e+01 1.253391486471649774e+00 6.805805049115519478e-02
6.418555520646780366e-01 2.316726453658820972e+01 1.250486201172697209e-01 1.778563837458713159e-01 4.142256465695474121e-01 -1.186558945147407340e-01 3.812047966270032395e-02 2.858716599259312208e+00 7.012836499135721713e-01 2.306873346281817305e+01 2.421066885461341522e-01 -7.198419441950450193e-02
8.395329207947339611e-01 2.395435571395164231e+01 9.290846007153416575e-02 -1.118393752362184523e+00 1.960282773738771245e-01 -4.510037611917759592e-02 4.937626461792658100e-02 1.188928458942853039e+00 -8.863725509511516387e-01 2.404089966648455245e+01 -9.653291169242210756e-01 -6.819257863093543259e-04
9.388737138096496793e-01 2.417809719063102847e+01 1.077720634113466525e-01 -3.482624053753848870e-01 1.207156670355530037e-01 -3.870650128986273530e-02 3.850100970680311874e-02 3.472279059044622418e+00 -1.239742644648172076e+00 2.421588314680852250e+01 -1.154730593222377810e-01 -2.582816852190884804e-02
2.712497451451219010e-01 2.099415546697522927e+01 1.322173393815141984e-01 -1.067788861156261926e-01 3.121475045193587428e-01 -6.992903641793314640e-02 2.087779929966915998e-02 3.471975300398637110e+00 -1.365917550203430975e-01 2.103359077367487728e+01 -2.619675196403643547e-01 -4.780768818522525970e-02
6.739423484254618568e-01 2.299137092497451818e+01 1.028054850072425697e-01 4.087498247015215469e-01 1.409359763377328878e-01 -5.574453612848444956e-02 5.997359987482826782e-02 1.233059167763583597e+00 8.129640320054392078e-01 2.310483526748194905e+01 4.063456518909901449e-01 -1.104105743674157342e-01
1.057502404834862020e+00 2.417142713186555980e+01 1.156089939081909740e-01 2.015177006244527114e+00 2.892590960027892066e-01 -7.447556118328502173e-02 2.959110295726844267e-02 3.131574447724634336e+00 8.717919420662512131e-01 2.429844477829250948e+01 1.232012339028773606e+00 -4.351426155986985733e-02
8.921793956649251012e-01 2.432154126558961948e+01 9.179286812216684577e-02 1.969804208347530894e-02 3.147497817774968509e-01 -1.536754421699481482e-02 3.201129413482881048e-02 4.163795717950327102e+00 5.291951376010135544e-01 2.428583280046747817e+01 -4.410859685743225844e-01 -1.977050981924523970e-02
6.080827208472883161e-01 2.346294489956833829e+01 1.510118116576876779e-01 -2.054726312809036060e+00 3.499765235378874406e-01 -1.073012634424518053e-03 3.770330666507974021e-02 2.558902264253779091e+00 9.726832384716140867e-01 2.350297295534869235e+01 -1.919386357877031823e+00 4.504348862216105143e-02
1.262544412376101821e+00 2.494648965554272024e+01 9.986180404325382953e-02 6.320073223000938212e-01 1.479817246386018470e-01 7.151795049368590840e-02 6.733453718580233172e-02 9.514577196610737309e-01 -4.648158126174512517e-01 2.503485602080385775e+01 9.012733912986377049e-01 -8.469541600316574798e-03
1.085154032632138499e+00 2.491431395070673460e+01 1.275903149288985239e-01 -2.924307388449964851e-02 2.762730350420098402e-01 1.215044019869405620e-02 2.362072463745692324e-02 5.499766561702230661e-01 -8.187838407052927536e-01 2.476888116352066405e+01 -4.697622060514338727e-01 1.313186592622814924e-02
5.212191584600929239e-01 2.227229669267115142e+01 1.326322611333899948e-01 1.216609219963150190e+00 8.942787435416055253e-02 -1.191505200941237602e-01 5.018242495661301428e-02 2.313873417302293234e+00 -1.000728228690361821e+00 2.208647020501045333e+01 1.411385726583918032e+00 -1.313999627711221474e-01
9.153435283034967451e-01 2.426133827672980203e+01 1.401181156079819301e-01 -1.938905648180992092e+00 5.170208993631794092e-01 -9.260396695413694590e-02 5.545623141650879440e-02 5.092379095556022195e-01 -4.215435255720641206e-02 2.453920671121272434e+01 -2.083494596637166740e+00 -3.747353770952321916e-02
8.634499361292531372e-01 2.442343833570597766e+01 1.272342473344609259e-01 2.307924279585977789e-01 2.644472605610177496e-01 1.093617504563306336e-01 3.805247389578106376e-02 1.550608722674941875e+00 -6.158138854593407929e-01 2.446213867217559113e+01 2.726359838606726704e-01 1.067144892389038785e-01
1.678598693906991901e-01 1.945758819385536498e+01 1.218169318430944309e-01 9.280162187890865777e-01 2.201004081006513458e-02 -1.923471912175264351e-02 2.544274120217452501e-02 3.382718730133781548e+00 -9.665616320762573377e-01 1.971658242239695014e+01 9.776411828993070152e-01 -1.647179906152322973e-02
7.352705382041282434e-01 2.342176807599805599e+01 9.087868514848290724e-02 -1.814654003597842902e+00 2.530260519084244208e-01 -7.438367539400597694e-02 4.768477310532497071e-02 2.426660738341940959e+00 -6.176105874746357083e-01 2.342229234434425678e+01 -1.549325170117769268e+00 -8.566705311548801494e-02
6.646975356543955993e-01 2.291796246864262088e+01 1.204956542376222073e-01 4.908018112158133994e-01 3.423070139678857648e-02 -2.089595550672011248e-01 5.733163838326692241e-02 1.270880622276069793e+00 6.910141142613794862e-01 2.279501671789245876e+01 5.601007471883315825e-01 -1.468537282665817456e-01
1.249932759567857765e-01 1.891509532403763316e+01 1.359517354750050533e-01 1.846661472004695881e-01 1.296005453583345957e-01 1.057671200654175525e-02 3.697644506394166114e-02 1.055864690256550720e+00 -6.723540671948730063e-01 1.895867503621135342e+01 5.652534722313458382e-02 -2.563580743325181294e-02
3.075163342779063669e-02 1.593379961558127000e+01 9.279680711255650083e-02 1.062103394779660537e+00 3.396254587331519192e-01 -2.310013996334284517e-02 3.389480384992236278e-02 9.089548759135231970e-01 -6.786654990489396910e-01 1.589657859812396090e+01 1.204089308921523660e+00 -8.281566381898204654e-04
1.006370719648050915e+00 2.419799181791990605e+01 1.151541734472851242e-01 -8.003570476188512361e-02 5.208884913958600205e-01 -2.134856575143315727e-01 5.021105163855330705e-02 2.518232392847089773e+00 5.003775825742031724e-01 2.402103601517309173e+01 3.491039201176519141e-02 -1.420105882547870180e-01
8.138417904252748247e-01 2.373430994272232297e+01 1.276440006295832819e-01 -6.500766791670697931e-01 3.684718923123768142e-01 -4.681958267179547190e-02 2.710151517956729122e-02 1.689344547361174564e+00 3.956672461676017383e-01 2.385456182404470127e+01 -9.030268929890929996e-01 -5.129903555334162230e-02
1.082821975647142221e+00 2.501453503837174708e+01 1.299040889508102925e-01 4.597099313943934229e-01 5.963171939095412988e-01 1.293276386268319422e-01 3.240689296083182347e-02 1.422704677308227694e+00 -8.833754535537848840e-01 2.501606518538830315e+01 4.586822733509395844e-01 1.353348696704183562e-01
7.575618518513693722e-01 2.358542180319104986e+01 1.050374703630539697e-01 -1.388058311728715299e+00 1.196378831611909777e-01 -1.216267368990100878e-01 6.360911114116019061e-03 6.471055104155327697e-01 -1.949380289820042689e-01 2.369042126065712850e+01 -1.300622239550105697e+00 -1.190558900945389575e-01
7.641223469052549344e-01 2.366463484263604755e+01 1.342266143711608739e-01 6.120601430474266191e-01 4.245871391020256680e-01 -3.340359671304016231e-02 3.318184544194902746e-02 1.433491437542886660e+00 -1.114221963569392404e+00 2.357376312566212206e+01 6.803831042405651675e-03 -4.176156418412396709e-02
1.164511883824222327e+00 2.484672097671114699e+01 1.163908119479264286e-01 1.525215882135952383e-01 3.481346530467887557e-01 3.548249899675243874e-03 5.045671214168243046e-02 1.082240270291980666e+00 -6.712171845676891957e-01 2.485413013918396530e+01 -4.713095675731001077e-01 -5.670623524051815467e-03
1.206716732639825373e+00 2.481972603511571052e+01 1.415038909770983955e-01 5.223474388535020996e-01 4.692468104779548566e-01 -4.716352150645439223e-02 3.980358553910583880e-02 4.447405641486728456e+00 8.772884303955237328e-01 2.457861672061727631e+01 7.696383191868507723e-01 -6.187458859055860322e-02
1.268610743870898006e+00 2.516518963162366518e+01 1.126789468213163364e-01 -1.691470312541376309e-01 2.676514618659168732e-01 -7.966256645778024836e-02 3.361781232614164533e-02 2.735976071096043238e+00 -1.044144776510600670e+00 2.509904431864987373e+01 2.731913936378451216e-02 -2.729700009435785668e-02
2.261085415242307661e-01 2.035636227740752346e+01 1.182956876924199097e-01 3.244154219234769432e-01 1.843715746470480088e-01 -7.737958020667742853e-02 3.272045001887803617e-02 9.335635700079645272e-01 -5.129276314294484163e-01 2.043596779195561197e+01 4.006361894444320226e-01 -1.743171434369484782e-02
9.409621652881747789e-01 2.466348317667038970e+01 1.457462600034160338e-01 -1.425715033064694603e+00 5.318061283060582234e-01 2.697170872097975208e-02 4.932090503108020607e-02 1.475228095849261845e+00 -7.400110043455103703e-01 2.461995521184089597e+01 -3.469852140481420322e-01 4.398762856732969795e-02
1.084717894874850153e+00 2.513255689841279761e+01 1.146335095489089684e-01 -9.976838176523933344e-01 2.778357950664066545e-01 3.775291752732246042e-02 2.575214862669299859e-02 6.154032094711123335e+00 2.872878519979195633e-01 2.497011910559657011e+01 -1.063180795512554511e+00 7.293938234861717385e-02
5.304603337062951951e-01 2.327214502229994153e+01 1.185273195128614676e-01 -2.088328832515376821e+00 3.549294204956405796e-01 -4.505862874805178359e-02 1.841124981444807254e-02 3.685600278643441641e+00 -2.480498806191192285e-01 2.305576912305451032e+01 -1.992857982824976615e+00 -3.974542630626681089e-02
1.034991254712149811e-01 1.837549475636197371e+01 1.158515769312863097e-01 -1.926482169810761924e+00 1.577228260853113240e-01 -1.031658665022223420e-01 4.084000342898857355e-02 2.989545554808169303e+00 6.979369034171061248e-01 1.849689904468634793e+01 -1.844520702837376902e+00 -1.495809699408788274e-01
1.812711394531807407e-02 1.440208135078772500e+01 1.280587114131981619e-01 1.840235822910867847e-01 5.053558322264994906e-01 -1.267567681319018147e-01 4.340181813713660242e-02 4.265159042986878646e+00 4.447216118264037399e-01 1.443749607327448459e+01 -4.750930396609432393e-01 -1.201084610250673229e-01
9.994458486537720621e-01 2.509236452377815141e+01 1.183201620420461647e-01 -1.893553891019029045e+00 2.559363501700858134e-01 6.982517855245332083e-02 5.390880952355962125e-02 3.553369377055278222e-01 -7.289094761028001024e-01 2.508550425714868837e+01 -2.111633351708279260e+00 5.779255291976290176e-02
5.446792441010188668e-01 2.245980112228167869e+01 1.186046063795790639e-01 8.086997705845054840e-01 5.611302610157452575e-01 -1.260647490437309670e-01 4.485649023197706142e-02 2.202711098533383982e+00 1.189882533648350282e+00 2.252149519908634190e+01 6.485922581992180636e-01 -6.806140948907268839e-02
6.965916104380283080e-01 2.373206499743595188e+01 1.270627691501589607e-01 -1.001738463391575351e+00 1.431028941673067045e-01 2.026131920158164706e-02 3.638727589675359170e-02 4.617066856077368442e+00 1.114889816252063959e+00 2.354585763010895505e+01 -8.155356997203566660e-01 4.112558903833618551e-02
1.226703561843041967e+00 2.538875219240029324e+01 1.342805469730546930e-01 5.900405155337272722e-01 5.346208051873220235e-01 4.056953375020604796e-02 6.070633352475075795e-02 4.074634678347123895e+00 7.599203894843549190e-01 2.539373533465900934e+01 1.022637290234874818e+00 8.561016877313902540e-02
2.224751588532096758e-01 2.007559277983810020e+01 1.470160939882461659e-01 3.920510071713301237e-02 2.868921116940289506e-01 -2.071859783915608322e-03 4.757908249383452359e-02 5.868673422873510681e+00 1.427318009917434960e+00 2.013667724019449778e+01 3.526926690678520160e-01 -9.584972036460075173e-02
1.126073158673707830e+00 2.508602291941307172e+01 1.084267452469951376e-01 -5.732542735154610991e-01 3.486721321084331193e-01 6.856497390414427809e-03 3.985703218693018024e-02 1.478400943009732016e+00 -1.045058632533872878e+00 2.497254900993170423e+01 -5.509061522411122791e-01 1.610660071534410209e-03
6.885856081481600555e-01 2.333803459874638975e+01 1.168434892055952024e-01 5.241146910710166029e-01 2.367573347288352559e-01 1.424774091287925315e-02 5.150555878197771165e-02 1.985928292864406419e+00 -9.912201218007186121e-01 2.327184292256404774e+01 7.394720858652451545e-01 -3.320595894846484208e-03
2.360764408148090521e-01 2.071911968371625790e+01 9.883262347895145628e-02 -1.472494765026800323e+00 8.222390624985629337e-01 -3.208291601979135210e-02 4.438772985512053071e-02 4.584508717369502939e+00 2.939683452571426603e-01 2.069138436077527743e+01 -1.172371016938319022e+00 -4.292524800765055992e-02
4.265864557550063108e-01 2.252518436557183890e+01 9.976569595294859649e-02 -2.049609027859365384e-01 5.056449487598317916e-01 7.115633207430674401e-02 6.428314222875956829e-02 7.550492887800862585e-01 -1.874707779767142701e-01 2.250594855604910194e+01 -8.932795838961565815e-02 5.947515998219649047e-02
1.795786190133192850e-01 2.035984232748035438e+01 1.023323998516376399e-01 -1.124856426792718356e+00 2.591268173377128115e-01 3.625737049006566570e-03 3.755179629530732560e-02 1.141068499064863184e+00 -7.843353479790426963e-01 2.018583591938881483e+01 -1.039694161087234558e+00 -2.471131128256210535e-02
1.281800981524245486e+00 2.504509113149083888e+01 9.374662921460838461e-02 -8.187273656019332380e-02 3.189654075772677122e-01 1.321156042313193779e-01 5.059797754039437739e-02 3.135427362711658450e+00 -4.381927161973592777e-01 2.521910392556794278e+01 6.108649295726530093e-02 7.133348953991335006e-02
7.009181603383518588e-01 2.334999973335663626e+01 1.457602404005326202e-01 2.785191505177216920e-01 1.514504011075501477e-03 3.626997663524951510e-02 3.319801458905265179e-03 9.482834168552820575e-01 -5.337335789234100014e-01 2.356454788335713957e+01 2.805597991412923653e-01 3.709323318188424007e-02
6.849409705526212644e-01 2.343945387040275463e+01 1.085826519395865497e-01 -3.516611525275416539e-01 1.388265850427999604e-01 -3.378622712202919431e-02 1.657977295962272113e-02 5.535246908097127161e+00 8.906498989476265837e-01 2.347289616864704342e+01 -2.485778634487721406e-01 -1.638870880736224833e-02
8.519367391510173082e-01 2.374038204125216112e+01 1.342649352329547408e-01 -1.129111322919776228e+00 4.764327964935666238e-01 -9.735126856200503054e-02 1.918573803213190904e-02 3.339813008545609918e+00 -9.916462954458700185e-01 2.373063315866297529e+01 -3.591303591433456788e-01 -9.222821307451062323e-02
8.039586760548278477e-02 1.800199658487038690e+01 1.060297005393004838e-01 -5.121558906528792532e-01 3.306001625159047941e-01 -2.035739007229798309e-02 3.949075870620118861e-02 2.795712691963792018e+00 -4.642988218504076614e-01 1.794158154114075288e+01 3.548722277238960388e-01 -2.173259501209968275e-02
1.057551592401099860e+00 2.450722488889926254e+01 1.059663235340041615e-01 -3.426425036567688487e-01 3.484679954820544823e-01 7.832386425353384668e-03 2.566871618835914887e-02 1.227037567222487358e+00 -1.207305165076924869e+00 2.453137357475302593e+01 2.947813932553893235e-01 1.460880414268321548e-02
8.121411686661095253e-01 2.368311039586018651e+01 8.487054547983063912e-02 6.408147364951463087e-01 1.333061750209265095e-01 9.160124622989131160e-03 4.016499607814588702e-02 1.021378541717997024e+00 -1.394967105116271977e+00 2.360017911031928861e+01 8.411493254366144701e-01 -3.044493145134889028e-02
4.408218008292250634e-01 2.219906252183737294e+01 1.024596036676356930e-01 2.007657661219190537e+00 6.235224238858407819e-01 -8.187011464658430770e-02 4.142700668276721315e-02 1.151591916480251054e+00 -4.518450834603243149e-01 2.212444026675997577e+01 1.775378677869499766e+00 -3.620284014355570207e-02
2.659059209233061161e-01 2.127561406856242598e+01 9.575549595303921302e-02 -5.541710569817109855e-01 2.368749161274852910e-01 7.834882800101360123e-02 5.847471687229328918e-02 3.018233250757564434e+00 -6.736631608597337673e-01 2.114615096062824406e+01 -1.004356472265673095e-01 2.130567487462493165e-02
9.396734210115376129e-02 1.832209289609270186e+01 1.201352078984251615e-01 -6.785002124923871225e-01 2.135031303148569870e-01 -1.018386996704599701e-01 2.012893030586203336e-02 2.670082695630234149e+00 -8.525811268770205897e-01 1.848360555937699345e+01 -8.621227820187318258e-01 -9.483504718557506097e-02
1.276341675110252982e+00 2.474528365780800954e+01 1.314296373960454900e-01 1.706853210101862306e+00 5.162675010378454665e-01 3.226653702172213589e-02 3.223564799483199378e-02 1.529008188980212735e+00 5.395096897937963210e-01 2.486397684877898584e+01 1.861866048162383214e+00 4.477090704504152474e-03
1.561504316444097817e-01 1.992534507543183508e+01 8.433836626951718429e-02 -4.469886048805316037e-02 3.602893523969019074e-01 7.573144871017988000e-02 3.610597795574018581e-02 4.021696530454505591e+00 1.955107190606228396e-01 1.991353771403897355e+01 -2.156191050458137748e-01 5.452207029021328977e-02
1.149718216092507017e+00 2.491622835442564465e+01 1.397104858205200639e-01 9.896331568358436304e-01 6.222614717892593905e-02 -6.021110183529645998e-02 3.073826837681814875e-02 2.582534856173498206e+00 -9.512429342241650598e-01 2.485849938136001214e+01 8.958504903784542117e-01 -1.498241902819151886e-02
6.285810296723881585e-01 2.375724239251123393e+01 1.157190266019588187e-01 -2.310318501568532357e-01 4.835970744597651860e-01 2.097082000534905288e-01 5.690066433285430325e-02 6.003977013423101639e+00 2.282602318134375197e-01 2.379541564745807491e+01 -1.426847845049915020e-01 1.608979603819486459e-01
6.944695452004281400e-01 2.307893407625105198e+01 1.152606026250831278e-01 3.727003120932670943e-01 3.562396232720934641e-01 -5.911760509608375569e-02 3.959085574566696686e-02 5.069819730904931099e+00 1.209896136670343569e+00 2.321410525782998135e+01 7.888188907993940457e-01 -5.061580560928872347e-02
1.134106952683990865e+00 2.481885551553845914e+01 7.493858892043121778e-02 -1.300507074729536083e-01 1.039285778896704426e-01 -1.073344133573664455e-01 3.531025354189998994e-02 3.346393315113168843e+00 -9.009051533739118600e-01 2.483042306135774169e+01 -2.485110060814287869e-01 -6.148174344460623220e-02
